Enrollment Number,Course,Batch,College ID,Branch
00711602422,ba,22,116,JMC
07511602422,ba,22,116,JMC
07711602422,ba,22,116,JMC
01911602422,ba,22,116,JMC
35811602422,ba,22,116,JMC
04911602422,ba,22,116,JMC
04511602422,ba,22,116,JMC
10211602422,ba,22,116,JMC
07111602422,ba,22,116,JMC
08411602422,ba,22,116,JMC
08911602422,ba,22,116,JMC
02911602422,ba,22,116,JMC
04611602422,ba,22,116,JMC
35311602422,ba,22,116,JMC
09411602422,ba,22,116,JMC
03611602422,ba,22,116,JMC
35711602422,ba,22,116,JMC
05111602422,ba,22,116,JMC
35511602422,ba,22,116,JMC
03711602422,ba,22,116,JMC
04311602422,ba,22,116,JMC
08811602422,ba,22,116,JMC
01711602422,ba,22,116,JMC
08511602422,ba,22,116,JMC
01511602422,ba,22,116,JMC
02811602422,ba,22,116,JMC
09811602422,ba,22,116,JMC
08211602422,ba,22,116,JMC
02711602422,ba,22,116,JMC
06411602422,ba,22,116,JMC
07411602422,ba,22,116,JMC
04811602422,ba,22,116,JMC
09511602422,ba,22,116,JMC
02511602422,ba,22,116,JMC
09211602422,ba,22,116,JMC
08611602422,ba,22,116,JMC
00111602422,ba,22,116,JMC
09611602422,ba,22,116,JMC
06811602422,ba,22,116,JMC
36011602422,ba,22,116,JMC
02311602422,ba,22,116,JMC
05611602422,ba,22,116,JMC
07211602422,ba,22,116,JMC
07911602422,ba,22,116,JMC
00211602422,ba,22,116,JMC
35611602422,ba,22,116,JMC
35411602422,ba,22,116,JMC
70111602422,ba,22,116,JMC
05911602422,ba,22,116,JMC
01611602422,ba,22,116,JMC
10011602422,ba,22,116,JMC
35211602422,ba,22,116,JMC
01011602422,ba,22,116,JMC
80111602422,ba,22,116,JMC
05511602422,ba,22,116,JMC
35911602422,ba,22,116,JMC
35111602422,ba,22,116,JMC
06711602422,ba,22,116,JMC
04211602422,ba,22,116,JMC
06511602422,ba,22,116,JMC
07311602422,ba,22,116,JMC
08111602422,ba,22,116,JMC
08311602422,ba,22,116,JMC
00511602422,ba,22,116,JMC
05811602422,ba,22,116,JMC
00311602422,ba,22,116,JMC
09911602422,ba,22,116,JMC
05211602422,ba,22,116,JMC
07611602422,ba,22,116,JMC
04011602422,ba,22,116,JMC
10111602422,ba,22,116,JMC
03011602422,ba,22,116,JMC
08011602422,ba,22,116,JMC
06311602422,ba,22,116,JMC
04451102422,ba,22,511,JMC
05351102422,ba,22,511,JMC
04151102422,ba,22,511,JMC
06251102422,ba,22,511,JMC
00951102422,ba,22,511,JMC
06351102422,ba,22,511,JMC
35851102422,ba,22,511,JMC
07451102422,ba,22,511,JMC
00451102422,ba,22,511,JMC
04651102422,ba,22,511,JMC
07051102422,ba,22,511,JMC
04551102422,ba,22,511,JMC
35551102422,ba,22,511,JMC
03451102422,ba,22,511,JMC
06051102422,ba,22,511,JMC
07251102422,ba,22,511,JMC
36051102422,ba,22,511,JMC
03151102422,ba,22,511,JMC
01051102422,ba,22,511,JMC
04251102422,ba,22,511,JMC
03651102422,ba,22,511,JMC
01851102422,ba,22,511,JMC
01451102422,ba,22,511,JMC
02851102422,ba,22,511,JMC
01251102422,ba,22,511,JMC
01551102422,ba,22,511,JMC
03251102422,ba,22,511,JMC
03551102422,ba,22,511,JMC
00851102422,ba,22,511,JMC
35351102422,ba,22,511,JMC
35751102422,ba,22,511,JMC
00751102422,ba,22,511,JMC
35951102422,ba,22,511,JMC
00551102422,ba,22,511,JMC
36151102422,ba,22,511,JMC
06451102422,ba,22,511,JMC
02051102422,ba,22,511,JMC
06951102422,ba,22,511,JMC
05751102422,ba,22,511,JMC
01951102422,ba,22,511,JMC
07751102422,ba,22,511,JMC
04051102422,ba,22,511,JMC
90151102422,ba,22,511,JMC
01151102422,ba,22,511,JMC
02151102422,ba,22,511,JMC
02651102422,ba,22,511,JMC
03351102422,ba,22,511,JMC
02251102422,ba,22,511,JMC
04351102422,ba,22,511,JMC
00651102422,ba,22,511,JMC
05151102422,ba,22,511,JMC
07551102422,ba,22,511,JMC
06151102422,ba,22,511,JMC
35451102422,ba,22,511,JMC
03951102422,ba,22,511,JMC
03051102422,ba,22,511,JMC
04751102422,ba,22,511,JMC
06751102422,ba,22,511,JMC
05251102422,ba,22,511,JMC
05651102422,ba,22,511,JMC
06851102422,ba,22,511,JMC
02951102422,ba,22,511,JMC
02351102422,ba,22,511,JMC
36251102422,ba,22,511,JMC
02751102422,ba,22,511,JMC
04851102422,ba,22,511,JMC
02451102422,ba,22,511,JMC
05851102422,ba,22,511,JMC
07651102422,ba,22,511,JMC
35151102422,ba,22,511,JMC
00251102422,ba,22,511,JMC
05051102422,ba,22,511,JMC
35651102422,ba,22,511,JMC
07151102422,ba,22,511,JMC
02551102422,ba,22,511,JMC
04951102422,ba,22,511,JMC
06551102422,ba,22,511,JMC
00351102422,ba,22,511,JMC
03751102422,ba,22,511,JMC
00151102422,ba,22,511,JMC
05451102422,ba,22,511,JMC
05951102422,ba,22,511,JMC
01351102422,ba,22,511,JMC
05551102422,ba,22,511,JMC
01751102422,ba,22,511,JMC
07351102422,ba,22,511,JMC
35251102422,ba,22,511,JMC
01651102422,ba,22,511,JMC
03851102422,ba,22,511,JMC
01491202422,ba,22,912,JMC
02591202422,ba,22,912,JMC
35591202422,ba,22,912,JMC
02491202422,ba,22,912,JMC
00291202422,ba,22,912,JMC
02391202422,ba,22,912,JMC
03991202422,ba,22,912,JMC
02691202422,ba,22,912,JMC
35191202422,ba,22,912,JMC
03691202422,ba,22,912,JMC
02291202422,ba,22,912,JMC
00991202422,ba,22,912,JMC
03891202422,ba,22,912,JMC
90291202422,ba,22,912,JMC
90491202422,ba,22,912,JMC
03791202422,ba,22,912,JMC
01391202422,ba,22,912,JMC
01691202422,ba,22,912,JMC
02891202422,ba,22,912,JMC
04091202422,ba,22,912,JMC
01191202422,ba,22,912,JMC
03491202422,ba,22,912,JMC
02991202422,ba,22,912,JMC
01891202422,ba,22,912,JMC
35691202422,ba,22,912,JMC
90391202422,ba,22,912,JMC
00191202422,ba,22,912,JMC
35291202422,ba,22,912,JMC
01991202422,ba,22,912,JMC
01591202422,ba,22,912,JMC
03591202422,ba,22,912,JMC
00591202422,ba,22,912,JMC
02791202422,ba,22,912,JMC
01791202422,ba,22,912,JMC
02091202422,ba,22,912,JMC
02191202422,ba,22,912,JMC
01091202422,ba,22,912,JMC
04191202422,ba,22,912,JMC
00491202422,ba,22,912,JMC
35391202422,ba,22,912,JMC
90191202422,ba,22,912,JMC
00791202422,ba,22,912,JMC
03291202422,ba,22,912,JMC
03091202422,ba,22,912,JMC
35491202422,ba,22,912,JMC
00891202422,ba,22,912,JMC
01291202422,ba,22,912,JMC
03391202422,ba,22,912,JMC
03191202422,ba,22,912,JMC
00391202422,ba,22,912,JMC
00691202422,ba,22,912,JMC
00590102422,ba,22,901,JMC
01390102422,ba,22,901,JMC
00290102422,ba,22,901,JMC
00390102422,ba,22,901,JMC
00690102422,ba,22,901,JMC
01090102422,ba,22,901,JMC
01290102422,ba,22,901,JMC
01190102422,ba,22,901,JMC
00190102422,ba,22,901,JMC
00490102422,ba,22,901,JMC
00990102422,ba,22,901,JMC
00790102422,ba,22,901,JMC
00890102422,ba,22,901,JMC
01114202422,ba,22,142,JMC
02214202422,ba,22,142,JMC
04714202422,ba,22,142,JMC
02114202422,ba,22,142,JMC
04014202422,ba,22,142,JMC
04514202422,ba,22,142,JMC
70214202422,ba,22,142,JMC
04314202422,ba,22,142,JMC
03314202422,ba,22,142,JMC
00814202422,ba,22,142,JMC
01014202422,ba,22,142,JMC
01814202422,ba,22,142,JMC
03614202422,ba,22,142,JMC
02714202422,ba,22,142,JMC
01214202422,ba,22,142,JMC
03514202422,ba,22,142,JMC
04414202422,ba,22,142,JMC
02914202422,ba,22,142,JMC
03714202422,ba,22,142,JMC
03014202422,ba,22,142,JMC
04214202422,ba,22,142,JMC
00214202422,ba,22,142,JMC
01514202422,ba,22,142,JMC
02314202422,ba,22,142,JMC
70114202422,ba,22,142,JMC
35214202422,ba,22,142,JMC
03914202422,ba,22,142,JMC
02814202422,ba,22,142,JMC
03414202422,ba,22,142,JMC
35114202422,ba,22,142,JMC
01314202422,ba,22,142,JMC
02414202422,ba,22,142,JMC
02014202422,ba,22,142,JMC
04114202422,ba,22,142,JMC
02614202422,ba,22,142,JMC
04814202422,ba,22,142,JMC
00414202422,ba,22,142,JMC
02514202422,ba,22,142,JMC
00614202422,ba,22,142,JMC
03214202422,ba,22,142,JMC
01714202422,ba,22,142,JMC
01414202422,ba,22,142,JMC
00114202422,ba,22,142,JMC
04914202422,ba,22,142,JMC
00714202422,ba,22,142,JMC
00914202422,ba,22,142,JMC
00314202422,ba,22,142,JMC
35414202422,ba,22,142,JMC
35614202422,ba,22,142,JMC
03814202422,ba,22,142,JMC
35514202422,ba,22,142,JMC
35314202422,ba,22,142,JMC
00514202422,ba,22,142,JMC
01914202422,ba,22,142,JMC
03114202422,ba,22,142,JMC
04614202422,ba,22,142,JMC
02621402422,ba,22,214,JMC
00721402422,ba,22,214,JMC
03921402422,ba,22,214,JMC
04021402422,ba,22,214,JMC
35221402422,ba,22,214,JMC
05121402422,ba,22,214,JMC
03821402422,ba,22,214,JMC
35121402422,ba,22,214,JMC
06321402422,ba,22,214,JMC
07021402422,ba,22,214,JMC
05221402422,ba,22,214,JMC
00821402422,ba,22,214,JMC
01321402422,ba,22,214,JMC
03321402422,ba,22,214,JMC
05721402422,ba,22,214,JMC
02321402422,ba,22,214,JMC
02921402422,ba,22,214,JMC
04521402422,ba,22,214,JMC
06821402422,ba,22,214,JMC
70121402422,ba,22,214,JMC
03621402422,ba,22,214,JMC
00321402422,ba,22,214,JMC
00921402422,ba,22,214,JMC
02421402422,ba,22,214,JMC
03421402422,ba,22,214,JMC
05621402422,ba,22,214,JMC
35421402422,ba,22,214,JMC
00621402422,ba,22,214,JMC
02021402422,ba,22,214,JMC
06621402422,ba,22,214,JMC
04321402422,ba,22,214,JMC
01821402422,ba,22,214,JMC
06421402422,ba,22,214,JMC
00221402422,ba,22,214,JMC
04921402422,ba,22,214,JMC
00421402422,ba,22,214,JMC
04221402422,ba,22,214,JMC
05921402422,ba,22,214,JMC
05521402422,ba,22,214,JMC
01121402422,ba,22,214,JMC
07221402422,ba,22,214,JMC
35521402422,ba,22,214,JMC
02721402422,ba,22,214,JMC
06021402422,ba,22,214,JMC
35321402422,ba,22,214,JMC
01021402422,ba,22,214,JMC
07421402422,ba,22,214,JMC
01221402422,ba,22,214,JMC
35621402422,ba,22,214,JMC
06121402422,ba,22,214,JMC
02521402422,ba,22,214,JMC
07321402422,ba,22,214,JMC
04821402422,ba,22,214,JMC
07121402422,ba,22,214,JMC
02121402422,ba,22,214,JMC
06721402422,ba,22,214,JMC
04121402422,ba,22,214,JMC
00325502422,ba,22,255,JMC
00225502422,ba,22,255,JMC
00825502422,ba,22,255,JMC
00625502422,ba,22,255,JMC
01225502422,ba,22,255,JMC
00525502422,ba,22,255,JMC
01325502422,ba,22,255,JMC
90125502422,ba,22,255,JMC
01725502422,ba,22,255,JMC
00125502422,ba,22,255,JMC
01425502422,ba,22,255,JMC
70125502422,ba,22,255,JMC
01125502422,ba,22,255,JMC
01025502422,ba,22,255,JMC
35225502422,ba,22,255,JMC
01825502422,ba,22,255,JMC
00725502422,ba,22,255,JMC
35125502422,ba,22,255,JMC
01625502422,ba,22,255,JMC
00925502422,ba,22,255,JMC
00425502422,ba,22,255,JMC
01525502422,ba,22,255,JMC
35325502422,ba,22,255,JMC
00827402422,ba,22,274,JMC
00527402422,ba,22,274,JMC
00727402422,ba,22,274,JMC
00327402422,ba,22,274,JMC
00927402422,ba,22,274,JMC
00427402422,ba,22,274,JMC
00627402422,ba,22,274,JMC
70227402422,ba,22,274,JMC
70127402422,ba,22,274,JMC
00227402422,ba,22,274,JMC
90127402422,ba,22,274,JMC
00127402422,ba,22,274,JMC
00219202422,ba,22,192,JMC
00319202422,ba,22,192,JMC
70119202422,ba,22,192,JMC
00719202422,ba,22,192,JMC
00119202422,ba,22,192,JMC
35319202422,ba,22,192,JMC
00419202422,ba,22,192,JMC
00519202422,ba,22,192,JMC
35419202422,ba,22,192,JMC
35219202422,ba,22,192,JMC
00619202422,ba,22,192,JMC
00919202422,ba,22,192,JMC
35119202422,ba,22,192,JMC
01119202422,ba,22,192,JMC
00819202422,ba,22,192,JMC
01019202422,ba,22,192,JMC
03114702422,ba,22,147,JMC
02514702422,ba,22,147,JMC
35214702422,ba,22,147,JMC
04514702422,ba,22,147,JMC
00814702422,ba,22,147,JMC
01114702422,ba,22,147,JMC
02314702422,ba,22,147,JMC
04014702422,ba,22,147,JMC
00914702422,ba,22,147,JMC
00614702422,ba,22,147,JMC
02414702422,ba,22,147,JMC
02914702422,ba,22,147,JMC
03514702422,ba,22,147,JMC
01414702422,ba,22,147,JMC
03714702422,ba,22,147,JMC
01714702422,ba,22,147,JMC
03414702422,ba,22,147,JMC
03014702422,ba,22,147,JMC
35414702422,ba,22,147,JMC
00214702422,ba,22,147,JMC
01814702422,ba,22,147,JMC
00714702422,ba,22,147,JMC
00114702422,ba,22,147,JMC
00314702422,ba,22,147,JMC
01914702422,ba,22,147,JMC
03814702422,ba,22,147,JMC
03914702422,ba,22,147,JMC
02214702422,ba,22,147,JMC
03214702422,ba,22,147,JMC
01514702422,ba,22,147,JMC
04114702422,ba,22,147,JMC
04314702422,ba,22,147,JMC
35314702422,ba,22,147,JMC
02714702422,ba,22,147,JMC
02614702422,ba,22,147,JMC
70114702422,ba,22,147,JMC
35514702422,ba,22,147,JMC
70214702422,ba,22,147,JMC
04414702422,ba,22,147,JMC
01314702422,ba,22,147,JMC
35614702422,ba,22,147,JMC
01214702422,ba,22,147,JMC
02814702422,ba,22,147,JMC
04214702422,ba,22,147,JMC
01614702422,ba,22,147,JMC
02114702422,ba,22,147,JMC
03614702422,ba,22,147,JMC
01014702422,ba,22,147,JMC
02014702422,ba,22,147,JMC
35114702422,ba,22,147,JMC
02661102422,ba,22,611,JMC
00361102422,ba,22,611,JMC
13261102422,ba,22,611,JMC
09661102422,ba,22,611,JMC
13561102422,ba,22,611,JMC
07461102422,ba,22,611,JMC
01161102422,ba,22,611,JMC
35161102422,ba,22,611,JMC
06761102422,ba,22,611,JMC
35461102422,ba,22,611,JMC
04561102422,ba,22,611,JMC
01661102422,ba,22,611,JMC
04461102422,ba,22,611,JMC
01761102422,ba,22,611,JMC
12761102422,ba,22,611,JMC
00761102422,ba,22,611,JMC
01861102422,ba,22,611,JMC
03561102422,ba,22,611,JMC
05761102422,ba,22,611,JMC
05961102422,ba,22,611,JMC
00961102422,ba,22,611,JMC
12061102422,ba,22,611,JMC
11661102422,ba,22,611,JMC
09161102422,ba,22,611,JMC
09461102422,ba,22,611,JMC
11561102422,ba,22,611,JMC
12261102422,ba,22,611,JMC
80161102422,ba,22,611,JMC
03961102422,ba,22,611,JMC
04361102422,ba,22,611,JMC
06961102422,ba,22,611,JMC
35261102422,ba,22,611,JMC
01561102422,ba,22,611,JMC
13061102422,ba,22,611,JMC
10761102422,ba,22,611,JMC
01961102422,ba,22,611,JMC
35661102422,ba,22,611,JMC
08061102422,ba,22,611,JMC
00261102422,ba,22,611,JMC
06361102422,ba,22,611,JMC
08561102422,ba,22,611,JMC
02361102422,ba,22,611,JMC
04961102422,ba,22,611,JMC
08261102422,ba,22,611,JMC
00161102422,ba,22,611,JMC
35561102422,ba,22,611,JMC
10361102422,ba,22,611,JMC
11361102422,ba,22,611,JMC
02861102422,ba,22,611,JMC
10861102422,ba,22,611,JMC
35361102422,ba,22,611,JMC
06261102422,ba,22,611,JMC
07261102422,ba,22,611,JMC
07161102422,ba,22,611,JMC
07361102422,ba,22,611,JMC
08661102422,ba,22,611,JMC
00461102422,ba,22,611,JMC
13961102422,ba,22,611,JMC
13861102422,ba,22,611,JMC
01515102422,ba,22,151,JMC
05115102422,ba,22,151,JMC
01315102422,ba,22,151,JMC
03415102422,ba,22,151,JMC
35215102422,ba,22,151,JMC
02915102422,ba,22,151,JMC
04315102422,ba,22,151,JMC
35115102422,ba,22,151,JMC
00815102422,ba,22,151,JMC
01715102422,ba,22,151,JMC
05215102422,ba,22,151,JMC
35915102422,ba,22,151,JMC
01015102422,ba,22,151,JMC
03615102422,ba,22,151,JMC
03715102422,ba,22,151,JMC
02215102422,ba,22,151,JMC
90215102422,ba,22,151,JMC
04215102422,ba,22,151,JMC
04015102422,ba,22,151,JMC
03915102422,ba,22,151,JMC
04115102422,ba,22,151,JMC
01215102422,ba,22,151,JMC
01915102422,ba,22,151,JMC
70315102422,ba,22,151,JMC
01115102422,ba,22,151,JMC
02115102422,ba,22,151,JMC
00315102422,ba,22,151,JMC
03515102422,ba,22,151,JMC
03015102422,ba,22,151,JMC
03115102422,ba,22,151,JMC
03315102422,ba,22,151,JMC
90415102422,ba,22,151,JMC
00915102422,ba,22,151,JMC
90115102422,ba,22,151,JMC
02615102422,ba,22,151,JMC
02015102422,ba,22,151,JMC
04615102422,ba,22,151,JMC
03215102422,ba,22,151,JMC
01615102422,ba,22,151,JMC
04415102422,ba,22,151,JMC
06215102422,ba,22,151,JMC
04915102422,ba,22,151,JMC
35315102422,ba,22,151,JMC
05815102422,ba,22,151,JMC
01815102422,ba,22,151,JMC
04715102422,ba,22,151,JMC
02415102422,ba,22,151,JMC
36115102422,ba,22,151,JMC
35715102422,ba,22,151,JMC
36015102422,ba,22,151,JMC
90315102422,ba,22,151,JMC
04515102422,ba,22,151,JMC
05915102422,ba,22,151,JMC
35815102422,ba,22,151,JMC
00515102422,ba,22,151,JMC
00215102422,ba,22,151,JMC
36215102422,ba,22,151,JMC
03815102422,ba,22,151,JMC
00615102422,ba,22,151,JMC
05615102422,ba,22,151,JMC
06115102422,ba,22,151,JMC
35415102422,ba,22,151,JMC
02515102422,ba,22,151,JMC
05415102422,ba,22,151,JMC
05715102422,ba,22,151,JMC
70115102422,ba,22,151,JMC
35615102422,ba,22,151,JMC
01415102422,ba,22,151,JMC
00715102422,ba,22,151,JMC
02815102422,ba,22,151,JMC
02715102422,ba,22,151,JMC
05015102422,ba,22,151,JMC
05315102422,ba,22,151,JMC
35515102422,ba,22,151,JMC
02315102422,ba,22,151,JMC
00415102422,ba,22,151,JMC
04815102422,ba,22,151,JMC
06015102422,ba,22,151,JMC
70215102422,ba,22,151,JMC
00115102422,ba,22,151,JMC
05515102422,ba,22,151,JMC
35917002422,ba,22,170,JMC
35417002422,ba,22,170,JMC
07017002422,ba,22,170,JMC
02117002422,ba,22,170,JMC
02217002422,ba,22,170,JMC
06517002422,ba,22,170,JMC
03217002422,ba,22,170,JMC
05317002422,ba,22,170,JMC
10917002422,ba,22,170,JMC
01417002422,ba,22,170,JMC
11717002422,ba,22,170,JMC
12617002422,ba,22,170,JMC
03017002422,ba,22,170,JMC
05017002422,ba,22,170,JMC
02917002422,ba,22,170,JMC
06117002422,ba,22,170,JMC
04217002422,ba,22,170,JMC
07517002422,ba,22,170,JMC
13617002422,ba,22,170,JMC
04017002422,ba,22,170,JMC
06017002422,ba,22,170,JMC
07817002422,ba,22,170,JMC
08117002422,ba,22,170,JMC
09217002422,ba,22,170,JMC
12517002422,ba,22,170,JMC
07917002422,ba,22,170,JMC
00617002422,ba,22,170,JMC
01317002422,ba,22,170,JMC
11017002422,ba,22,170,JMC
05617002422,ba,22,170,JMC
08917002422,ba,22,170,JMC
10417002422,ba,22,170,JMC
05117002422,ba,22,170,JMC
35317002422,ba,22,170,JMC
03817002422,ba,22,170,JMC
05217002422,ba,22,170,JMC
03617002422,ba,22,170,JMC
14117002422,ba,22,170,JMC
12417002422,ba,22,170,JMC
00517002422,ba,22,170,JMC
03317002422,ba,22,170,JMC
04817002422,ba,22,170,JMC
05517002422,ba,22,170,JMC
36217002422,ba,22,170,JMC
05417002422,ba,22,170,JMC
10217002422,ba,22,170,JMC
01017002422,ba,22,170,JMC
04117002422,ba,22,170,JMC
04617002422,ba,22,170,JMC
09917002422,ba,22,170,JMC
14217002422,ba,22,170,JMC
02417002422,ba,22,170,JMC
10617002422,ba,22,170,JMC
05817002422,ba,22,170,JMC
12917002422,ba,22,170,JMC
02017002422,ba,22,170,JMC
07717002422,ba,22,170,JMC
12817002422,ba,22,170,JMC
06817002422,ba,22,170,JMC
07617002422,ba,22,170,JMC
13317002422,ba,22,170,JMC
35217002422,ba,22,170,JMC
36117002422,ba,22,170,JMC
09517002422,ba,22,170,JMC
13717002422,ba,22,170,JMC
35717002422,ba,22,170,JMC
06417002422,ba,22,170,JMC
13417002422,ba,22,170,JMC
03117002422,ba,22,170,JMC
03717002422,ba,22,170,JMC
10517002422,ba,22,170,JMC
13917002422,ba,22,170,JMC
09317002422,ba,22,170,JMC
11417002422,ba,22,170,JMC
14017002422,ba,22,170,JMC
10017002422,ba,22,170,JMC
36017002422,ba,22,170,JMC
03417002422,ba,22,170,JMC
00817002422,ba,22,170,JMC
09817002422,ba,22,170,JMC
02517002422,ba,22,170,JMC
06617002422,ba,22,170,JMC
35117002422,ba,22,170,JMC
09717002422,ba,22,170,JMC
13117002422,ba,22,170,JMC
